# ID,farmer_ID,land_use,yield
10087,94,1,10
10088,541,1,10
10089,412,1,10
10090,462,1,10
10091,163,1,10
10092,94,1,10
10093,94,1,10
10094,541,1,10
10095,462,1,10
10096,451,1,10
10097,137,1,10
10098,163,1,10
10099,192,1,10
10100,92,1,10
10101,94,1,10
10102,94,1,10
10103,704,1,10
10104,451,1,10
10105,137,1,10
10106,163,1,10
10107,588,1,10
10108,5,1,10
10109,92,1,10
10110,94,1,10
10111,94,1,10
10112,161,1,10
10113,412,1,10
10114,462,1,10
10115,462,1,10
10116,5,1,10
10117,201,1,10
10118,92,1,10
10119,704,1,10
10120,704,1,10
10121,704,1,10
10122,163,1,10
10123,914,1,10
10124,94,1,10
10125,296,1,10
10126,412,1,10
10127,462,1,10
10128,704,1,10
10129,5,1,10
10130,883,1,10
10131,296,1,10
10132,5,1,10
10133,94,1,10
10134,412,1,10
10135,508,1,10
10136,400,1,10
10137,5,1,10
10138,865,1,10
10139,296,1,10
10140,451,1,10
10141,137,1,10
10142,914,1,10
10143,400,1,10
10144,201,1,10
10145,92,1,10
10146,92,1,10
10147,94,1,10
10148,296,1,10
10149,412,1,10
10150,462,1,10
10151,451,1,10
10152,163,1,10
10153,620,1,10
10154,201,1,10
10155,92,1,10
10156,94,1,10
10157,94,1,10
10158,94,1,10
10159,296,1,10
10160,462,1,10
10161,704,1,10
10162,163,1,10
10163,620,1,10
10164,862,1,10
10165,5,1,10
10166,201,1,10
10167,92,1,10
10168,462,1,10
10169,462,1,10
10170,704,1,10
10171,704,1,10
10172,157,1,10
10173,157,1,10
10174,137,1,10
10175,92,1,10
10176,94,1,10
10177,94,1,10
10178,451,1,10
10179,163,1,10
10180,163,1,10
10181,620,1,10
10182,92,1,10
10183,94,1,10
10184,412,1,10
10185,157,1,10
10186,137,1,10
10187,163,1,10
10188,883,1,10
10189,94,1,10
10190,412,1,10
10191,137,1,10
10192,732,1,10
10193,192,1,10
10194,400,1,10
10195,5,1,10
10196,94,1,10
10197,296,1,10
10198,137,1,10
10199,732,1,10
10200,732,1,10
10201,5,1,10
10202,412,1,10
10203,704,1,10
10204,137,1,10
10205,732,1,10
10206,5,1,10
10207,94,1,10
10208,732,1,10
10209,236,1,10
10210,192,1,10
10211,92,1,10
10212,161,1,10
10213,161,1,10
10214,412,1,10
10215,157,1,10
10216,5,1,10
10217,94,1,10
10218,94,1,10
10219,161,1,10
10220,296,1,10
10221,412,1,10
10222,508,1,10
10223,163,1,10
10224,914,1,10
10225,92,1,10
10226,94,1,10
10227,412,1,10
10228,412,1,10
10229,137,1,10
10230,508,1,10
10231,5,1,10
10232,201,1,10
10233,92,1,10
10234,728,1,10
10235,5,1,10
10236,769,1,10
10237,704,1,10
10238,508,1,10
10239,508,1,10
10240,92,1,10
10241,92,1,10
10242,883,1,10
10243,94,1,10
10244,94,1,10
10245,865,1,10
10246,296,1,10
10247,163,1,10
10248,236,1,10
10249,400,1,10
10250,163,1,10
10251,92,1,10
10252,541,1,10
10253,462,1,10
10254,620,1,10
10255,862,1,10
10256,400,1,10
10257,92,1,10
10258,94,1,10
10259,94,1,10
10260,157,1,10
10261,508,1,10
10262,163,1,10
10263,236,1,10
10264,914,1,10
10265,201,1,10
10266,92,1,10
10267,161,1,10
10268,296,1,10
10269,296,1,10
10270,462,1,10
10271,462,1,10
10272,157,1,10
10273,394,1,10
10274,862,1,10
10275,400,1,10
10276,201,1,10
10277,94,1,10
10278,94,1,10
10279,704,1,10
10280,137,1,10
10281,137,1,10
10282,137,1,10
10283,5,1,10
10284,92,1,10
10285,94,1,10
10286,94,1,10
10287,296,1,10
10288,541,1,10
10289,290,1,10
10290,462,1,10
10291,862,1,10
10292,5,1,10
10293,92,1,10
10294,94,1,10
10295,94,1,10
10296,94,1,10
10297,296,1,10
10298,462,1,10
10299,5,1,10
10300,92,1,10
10301,94,1,10
10302,94,1,10
10303,94,1,10
10304,296,1,10
10305,290,1,10
10306,462,1,10
10307,137,1,10
10308,862,1,10
10309,92,1,10
10310,94,1,10
10311,94,1,10
10312,462,1,10
10313,462,1,10
10314,704,1,10
10315,94,1,10
10316,157,1,10
10317,508,1,10
10318,163,1,10
10319,914,1,10
10320,862,1,10
10321,5,1,10
10322,201,1,10
10323,92,1,10
10324,883,1,10
10325,296,1,10
10326,462,1,10
10327,462,1,10
10328,704,1,10
10329,92,1,10
10330,94,1,10
10331,94,1,10
10332,704,1,10
10333,137,1,10
10334,914,1,10
10335,192,1,10
10336,201,1,10
10337,92,1,10
10338,92,1,10
10339,94,1,10
10340,953,1,10
10341,412,1,10
10342,704,1,10
10343,137,1,10
10344,620,1,10
10345,201,1,10
10346,92,1,10
10347,412,1,10
10348,462,1,10
10349,157,1,10
10350,157,1,10
10351,163,1,10
10352,394,1,10
10353,620,1,10
10354,92,1,10
10355,92,1,10
10356,92,1,10
10357,94,1,10
10358,296,1,10
10359,296,1,10
10360,462,1,10
10361,732,1,10
10362,296,1,10
10363,412,1,10
10364,462,1,10
10365,462,1,10
10366,732,1,10
10367,631,1,10
10368,94,1,10
10369,94,1,10
10370,94,1,10
10371,412,1,10
10372,400,1,10
10373,631,1,10
10374,94,1,10
10375,94,1,10
10376,94,1,10
10377,462,1,10
10378,704,1,10
10379,157,1,10
10380,732,1,10
10381,394,1,10
10382,94,1,10
10383,157,1,10
10384,157,1,10
10385,732,1,10
10386,394,1,10
10387,862,1,10
10388,631,1,10
10389,631,1,10
10390,631,1,10
10391,412,1,10
10392,157,1,10
10393,137,1,10
10394,394,1,10
10395,631,1,10
10396,94,1,10
10397,94,1,10
10398,296,1,10
10399,296,1,10
10400,704,1,10
10401,157,1,10
10402,94,1,10
10403,296,1,10
10404,412,1,10
10405,462,1,10
10406,704,1,10
10407,137,1,10
10408,732,1,10
10409,732,1,10
10410,732,1,10
10411,914,1,10
10412,201,1,10
10413,92,1,10
10414,161,1,10
10415,296,1,10
10416,412,1,10
10417,704,1,10
10418,704,1,10
10419,137,1,10
10420,137,1,10
10421,163,1,10
10422,914,1,10
10423,201,1,10
10424,157,1,10
10425,163,1,10
10426,5,1,10
10427,296,1,10
10428,704,1,10
10429,728,1,10
10430,508,1,10
10431,400,1,10
10432,94,1,10
10433,94,1,10
10434,94,1,10
10435,94,1,10
10436,296,1,10
10437,769,1,10
10438,462,1,10
10439,656,1,10
10440,163,1,10
10441,92,1,10
10442,541,1,10
10443,704,1,10
10444,656,1,10
10445,728,1,10
10446,732,1,10
10447,914,1,10
10448,400,1,10
10449,400,1,10
10450,201,1,10
10451,92,1,10
10452,161,1,10
10453,462,1,10
10454,462,1,10
10455,620,1,10
10456,400,1,10
10457,92,1,10
10458,462,1,10
10459,462,1,10
10460,157,1,10
10461,732,1,10
10462,732,1,10
10463,400,1,10
10464,400,1,10
10465,92,1,10
10466,94,1,10
10467,296,1,10
10468,157,1,10
10469,728,1,10
10470,728,1,10
10471,163,1,10
10472,394,1,10
10473,301,1,10
10474,94,1,10
10475,462,1,10
10476,462,1,10
10477,137,1,10
10478,732,1,10
10479,163,1,10
10480,631,1,10
10481,92,1,10
10482,94,1,10
10483,94,1,10
10484,94,1,10
10485,462,1,10
10486,732,1,10
10487,422,1,10
10488,631,1,10
10489,296,1,10
10490,462,1,10
10491,157,1,10
10492,732,1,10
10493,732,1,10
10494,163,1,10
10495,163,1,10
10496,394,1,10
10497,631,1,10
10498,5,1,10
10499,94,1,10
10500,94,1,10
10501,462,1,10
10502,462,1,10
10503,462,1,10
10504,914,1,10
10505,92,1,10
10506,94,1,10
10507,296,1,10
10508,394,1,10
10509,862,1,10
10510,400,1,10
10511,201,1,10
10512,201,1,10
10513,201,1,10
10514,94,1,10
10515,462,1,10
10516,157,1,10
10517,728,1,10
10518,732,1,10
10519,137,1,10
10520,94,1,10
10521,94,1,10
10522,296,1,10
10523,462,1,10
10524,704,1,10
10525,732,1,10
10526,157,1,10
10527,732,1,10
10528,163,1,10
10529,541,1,10
10530,361,1,10
10531,400,1,10
10532,296,1,10
10533,400,1,10
10534,296,1,10
10535,296,1,10
10536,412,1,10
10537,569,1,10
10538,462,1,10
10539,157,1,10
10540,732,1,10
10541,899,1,10
10542,201,1,10
10543,163,1,10
10544,394,1,10
10545,92,1,10
10546,92,1,10
10547,137,1,10
10548,732,1,10
10549,394,1,10
10550,201,1,10
10551,201,1,10
10552,201,1,10
10553,201,1,10
10554,92,1,10
10555,92,1,10
10556,94,1,10
10557,296,1,10
10558,412,1,10
10559,157,1,10
10560,163,1,10
10561,301,1,10
10562,631,1,10
10563,631,1,10
10564,92,1,10
10565,94,1,10
10566,296,1,10
10567,412,1,10
10568,92,1,10
10569,94,1,10
10570,157,1,10
10571,201,1,10
10572,94,1,10
10573,412,1,10
10574,732,1,10
10575,422,1,10
10576,899,1,10
10577,94,1,10
10578,296,1,10
10579,412,1,10
10580,732,1,10
10581,422,1,10
10582,163,1,10
10583,301,1,10
10584,201,1,10
10585,94,1,10
10586,412,1,10
10587,462,1,10
10588,412,1,10
10589,157,1,10
10590,732,1,10
10591,914,1,10
10592,400,1,10
10593,94,1,10
10594,412,1,10
10595,656,1,10
10596,704,1,10
10597,728,1,10
10598,732,1,10
10599,732,1,10
10600,914,1,10
10601,92,1,10
10602,732,1,10
10603,163,1,10
10604,394,1,10
10605,400,1,10
10606,201,1,10
10607,296,1,10
10608,704,1,10
10609,704,1,10
10610,704,1,10
10611,157,1,10
10612,728,1,10
10613,732,1,10
10614,732,1,10
10615,914,1,10
10616,914,1,10
10617,914,1,10
10618,301,1,10
10619,301,1,10
10620,680,1,10
10621,587,1,10
10622,137,1,10
10623,732,1,10
10624,540,1,10
10625,201,1,10
10626,382,1,10
10627,157,1,10
10628,301,1,10
10629,899,1,10
10630,201,1,10
10631,94,1,10
10632,94,1,10
10633,412,1,10
10634,462,1,10
10635,137,1,10
10636,163,1,10
10637,92,1,10
10638,92,1,10
10639,94,1,10
10640,382,1,10
10641,462,1,10
10642,728,1,10
10643,137,1,10
10644,732,1,10
10645,163,1,10
10646,394,1,10
10647,631,1,10
10648,201,1,10
10649,92,1,10
10650,92,1,10
10651,94,1,10
10652,412,1,10
10653,462,1,10
10654,728,1,10
10655,19,1,10
10656,163,1,10
10657,631,1,10
10658,899,1,10
10659,541,1,10
10660,541,1,10
10661,462,1,10
10662,728,1,10
10663,732,1,10
10664,732,1,10
10665,422,1,10
10666,19,1,10
10667,394,1,10
10668,301,1,10
10669,631,1,10
10670,157,1,10
10671,201,1,10
10672,92,1,10
10673,92,1,10
10674,92,1,10
10675,92,1,10
10676,296,1,10
10677,587,1,10
10678,732,1,10
10679,19,1,10
10680,301,1,10
10681,201,1,10
10682,94,1,10
10683,296,1,10
10684,296,1,10
10685,541,1,10
10686,361,1,10
10687,201,1,10
10688,92,1,10
10689,569,1,10
10690,462,1,10
10691,462,1,10
10692,157,1,10
10693,728,1,10
10694,728,1,10
10695,732,1,10
10696,201,1,10
10697,92,1,10
10698,92,1,10
10699,296,1,10
10700,914,1,10
10701,424,1,10
10702,899,1,10
10703,201,1,10
10704,92,1,10
10705,92,1,10
10706,161,1,10
10707,296,1,10
10708,569,1,10
10709,361,1,10
10710,704,1,10
10711,394,1,10
10712,540,1,10
10713,899,1,10
10714,92,1,10
10715,296,1,10
10716,704,1,10
10717,728,1,10
10718,899,1,10
10719,92,1,10
10720,94,1,10
10721,296,1,10
10722,569,1,10
10723,728,1,10
10724,728,1,10
10725,914,1,10
10726,92,1,10
10727,92,1,10
10728,92,1,10
10729,92,1,10
10730,412,1,10
10731,569,1,10
10732,728,1,10
10733,394,1,10
10734,394,1,10
10735,631,1,10
10736,631,1,10
10737,92,1,10
10738,296,1,10
10739,728,1,10
10740,728,1,10
10741,394,1,10
10742,301,1,10
10743,540,1,10
10744,92,1,10
10745,382,1,10
10746,569,1,10
10747,728,1,10
10748,301,1,10
10749,92,1,10
10750,92,1,10
10751,94,1,10
10752,296,1,10
10753,412,1,10
10754,656,1,10
10755,394,1,10
10756,631,1,10
10757,92,1,10
10758,296,1,10
10759,412,1,10
10760,462,1,10
10761,728,1,10
10762,394,1,10
10763,424,1,10
10764,201,1,10
10765,382,1,10
10766,412,1,10
10767,412,1,10
10768,301,1,10
10769,400,1,10
10770,400,1,10
10771,201,1,10
10772,92,1,10
10773,382,1,10
10774,412,1,10
10775,394,1,10
10776,94,1,10
10777,94,1,10
10778,296,1,10
10779,296,1,10
10780,296,1,10
10781,296,1,10
10782,382,1,10
10783,92,1,10
10784,296,1,10
10785,296,1,10
10786,704,1,10
10787,92,1,10
10788,94,1,10
10789,20,1,10
10790,19,1,10
10791,94,1,10
10792,296,1,10
10793,382,1,10
10794,569,1,10
10795,422,1,10
10796,893,1,10
10797,394,1,10
10798,301,1,10
10799,400,1,10
10800,92,1,10
10801,94,1,10
10802,296,1,10
10803,587,1,10
10804,422,1,10
10805,19,1,10
10806,19,1,10
10807,914,1,10
10808,92,1,10
10809,94,1,10
10810,704,1,10
10811,19,1,10
10812,400,1,10
10813,92,1,10
10814,94,1,10
10815,296,1,10
10816,382,1,10
10817,704,1,10
10818,779,1,10
10819,20,1,10
10820,893,1,10
10821,296,1,10
10822,587,1,10
10823,728,1,10
10824,301,1,10
10825,424,1,10
10826,631,1,10
10827,94,1,10
10828,382,1,10
10829,382,1,10
10830,704,1,10
10831,728,1,10
10832,732,1,10
10833,92,1,10
10834,221,1,10
10835,382,1,10
10836,569,1,10
10837,779,1,10
10838,704,1,10
10839,20,1,10
10840,92,1,10
10841,382,1,10
10842,462,1,10
10843,587,1,10
10844,157,1,10
10845,728,1,10
10846,163,1,10
10847,19,1,10
10848,400,1,10
10849,296,1,10
10850,296,1,10
10851,462,1,10
10852,424,1,10
10853,899,1,10
10854,92,1,10
10855,382,1,10
10856,422,1,10
10857,540,1,10
10858,92,1,10
10859,296,1,10
10860,19,1,10
10861,301,1,10
10862,400,1,10
10863,92,1,10
10864,382,1,10
10865,296,1,10
10866,728,1,10
10867,20,1,10
10868,728,1,10
10869,422,1,10
10870,422,1,10
10871,19,1,10
10872,899,1,10
10873,201,1,10
10874,201,1,10
10875,92,1,10
10876,296,1,10
10877,296,1,10
10878,412,1,10
10879,569,1,10
10880,899,1,10
10881,92,1,10
10882,732,1,10
10883,19,1,10
10884,301,1,10
10885,899,1,10
10886,92,1,10
10887,94,1,10
10888,94,1,10
10889,296,1,10
10890,221,1,10
10891,569,1,10
10892,19,1,10
10893,394,1,10
10894,394,1,10
10895,540,1,10
10896,540,1,10
10897,899,1,10
10898,201,1,10
10899,92,1,10
10900,296,1,10
10901,296,1,10
10902,569,1,10
10903,19,1,10
10904,608,1,10
10905,631,1,10
10906,899,1,10
10907,92,1,10
10908,296,1,10
10909,221,1,10
10910,728,1,10
10911,19,1,10
10912,301,1,10
10913,400,1,10
10914,201,1,10
10915,201,1,10
10916,793,1,10
10917,92,1,10
10918,92,1,10
10919,728,1,10
10920,394,1,10
10921,394,1,10
10922,201,1,10
10923,92,1,10
10924,92,1,10
10925,587,1,10
10926,20,1,10
10927,301,1,10
10928,201,1,10
10929,92,1,10
10930,94,1,10
10931,691,1,10
10932,296,1,10
10933,221,1,10
10934,382,1,10
10935,382,1,10
10936,462,1,10
10937,587,1,10
10938,20,1,10
10939,301,1,10
10940,301,1,10
10941,201,1,10
10942,419,1,10
10943,94,1,10
10944,382,1,10
10945,462,1,10
10946,462,1,10
10947,587,1,10
10948,899,1,10
10949,92,1,10
10950,296,1,10
10951,296,1,10
10952,361,1,10
10953,20,1,10
10954,587,1,10
10955,201,1,10
10956,201,1,10
10957,296,1,10
10958,560,1,10
10959,472,1,10
10960,569,1,10
10961,556,1,10
10962,400,1,10
10963,587,1,10
10964,19,1,10
10965,424,1,10
10966,400,1,10
10967,201,1,10
10968,779,1,10
10969,587,1,10
10970,20,1,10
10971,19,1,10
10972,201,1,10
10973,201,1,10
10974,201,1,10
10975,793,1,10
10976,296,1,10
10977,145,1,10
10978,472,1,10
10979,394,1,10
10980,608,1,10
10981,899,1,10
10982,201,1,10
10983,94,1,10
10984,779,1,10
10985,779,1,10
10986,649,1,10
10987,20,1,10
10988,20,1,10
10989,893,1,10
10990,419,1,10
10991,145,1,10
10992,560,1,10
10993,779,1,10
10994,779,1,10
10995,19,1,10
10996,893,1,10
10997,608,1,10
10998,608,1,10
10999,111,1,10
11000,94,1,10
11001,382,1,10
11002,560,1,10
11003,361,1,10
11004,301,1,10
11005,301,1,10
11006,424,1,10
11007,296,1,10
11008,394,1,10
11009,394,1,10
11010,92,1,10
11011,20,1,10
11012,424,1,10
11013,201,1,10
11014,94,1,10
11015,301,1,10
11016,301,1,10
11017,301,1,10
11018,400,1,10
11019,201,1,10
11020,419,1,10
11021,221,1,10
11022,382,1,10
11023,422,1,10
11024,394,1,10
11025,631,1,10
11026,296,1,10
11027,382,1,10
11028,382,1,10
11029,361,1,10
11030,20,1,10
11031,631,1,10
11032,201,1,10
11033,92,1,10
11034,795,1,10
11035,296,1,10
11036,221,1,10
11037,221,1,10
11038,382,1,10
11039,569,1,10
11040,19,1,10
11041,394,1,10
11042,394,1,10
11043,92,1,10
11044,296,1,10
11045,221,1,10
11046,361,1,10
11047,556,1,10
11048,556,1,10
11049,301,1,10
11050,221,1,10
11051,560,1,10
11052,472,1,10
11053,412,1,10
11054,569,1,10
11055,587,1,10
11056,587,1,10
11057,400,1,10
11058,400,1,10
11059,92,1,10
11060,92,1,10
11061,94,1,10
11062,94,1,10
11063,296,1,10
11064,472,1,10
11065,296,1,10
11066,221,1,10
11067,19,1,10
11068,301,1,10
11069,301,1,10
11070,221,1,10
11071,412,1,10
11072,361,1,10
11073,649,1,10
11074,649,1,10
11075,893,1,10
11076,394,1,10
11077,201,1,10
11078,145,1,10
11079,145,1,10
11080,221,1,10
11081,587,1,10
11082,649,1,10
11083,608,1,10
11084,201,1,10
11085,793,1,10
11086,111,1,10
11087,296,1,10
11088,221,1,10
11089,569,1,10
11090,779,1,10
11091,394,1,10
11092,362,1,10
11093,424,1,10
11094,201,1,10
11095,419,1,10
11096,221,1,10
11097,221,1,10
11098,569,1,10
11099,728,1,10
11100,728,1,10
11101,893,1,10
11102,111,1,10
11103,296,1,10
11104,382,1,10
11105,19,1,10
11106,301,1,10
11107,301,1,10
11108,301,1,10
11109,608,1,10
11110,94,1,10
11111,382,1,10
11112,560,1,10
11113,560,1,10
11114,587,1,10
11115,394,1,10
11116,301,1,10
11117,301,1,10
11118,301,1,10
11119,424,1,10
11120,419,1,10
11121,94,1,10
11122,296,1,10
11123,296,1,10
11124,472,1,10
11125,587,1,10
11126,19,1,10
11127,424,1,10
11128,94,1,10
11129,361,1,10
11130,587,1,10
11131,19,1,10
11132,145,1,10
11133,472,1,10
11134,779,1,10
11135,779,1,10
11136,587,1,10
11137,19,1,10
11138,394,1,10
11139,201,1,10
11140,382,1,10
11141,361,1,10
11142,779,1,10
11143,400,1,10
11144,201,1,10
11145,111,1,10
11146,296,1,10
11147,422,1,10
11148,422,1,10
11149,394,1,10
11150,400,1,10
11151,201,1,10
11152,382,1,10
11153,472,1,10
11154,779,1,10
11155,587,1,10
11156,19,1,10
11157,394,1,10
11158,301,1,10
11159,400,1,10
11160,111,1,10
11161,111,1,10
11162,92,1,10
11163,795,1,10
11164,419,1,10
11165,419,1,10
11166,94,1,10
11167,296,1,10
11168,221,1,10
11169,382,1,10
11170,472,1,10
11171,20,1,10
11172,400,1,10
11173,931,1,10
11174,201,1,10
11175,201,1,10
11176,550,1,10
11177,569,1,10
11178,569,1,10
11179,649,1,10
11180,608,1,10
11181,608,1,10
11182,201,1,10
11183,94,1,10
11184,779,1,10
11185,20,1,10
11186,419,1,10
11187,361,1,10
11188,779,1,10
11189,893,1,10
11190,361,1,10
11191,361,1,10
11192,587,1,10
11193,20,1,10
11194,893,1,10
11195,201,1,10
11196,795,1,10
11197,419,1,10
11198,296,1,10
11199,382,1,10
11200,472,1,10
11201,20,1,10
11202,19,1,10
11203,394,1,10
11204,111,1,10
11205,251,1,10
11206,550,1,10
11207,221,1,10
11208,728,1,10
11209,550,1,10
11210,550,1,10
11211,560,1,10
11212,424,1,10
11213,92,1,10
11214,296,1,10
11215,20,1,10
11216,20,1,10
11217,201,1,10
11218,201,1,10
11219,550,1,10
11220,361,1,10
11221,422,1,10
11222,19,1,10
11223,400,1,10
11224,931,1,10
11225,201,1,10
11226,201,1,10
11227,201,1,10
11228,793,1,10
11229,550,1,10
11230,779,1,10
11231,394,1,10
11232,301,1,10
11233,190,1,10
11234,361,1,10
11235,649,1,10
11236,20,1,10
11237,20,1,10
11238,424,1,10
11239,201,1,10
11240,550,1,10
11241,550,1,10
11242,296,1,10
11243,382,1,10
11244,472,1,10
11245,19,1,10
11246,296,1,10
11247,361,1,10
11248,587,1,10
11249,649,1,10
11250,20,1,10
11251,201,1,10
11252,111,1,10
11253,94,1,10
11254,296,1,10
11255,649,1,10
11256,20,1,10
11257,422,1,10
11258,931,1,10
11259,251,1,10
11260,569,1,10
11261,779,1,10
11262,587,1,10
11263,649,1,10
11264,20,1,10
11265,931,1,10
11266,550,1,10
11267,472,1,10
11268,361,1,10
11269,728,1,10
11270,649,1,10
11271,931,1,10
11272,251,1,10
11273,221,1,10
11274,569,1,10
11275,569,1,10
11276,779,1,10
11277,649,1,10
11278,19,1,10
11279,301,1,10
11280,608,1,10
11281,111,1,10
11282,145,1,10
11283,361,1,10
11284,728,1,10
11285,20,1,10
11286,301,1,10
11287,201,1,10
11288,94,1,10
11289,472,1,10
11290,550,1,10
11291,472,1,10
11292,472,1,10
11293,361,1,10
11294,361,1,10
11295,587,1,10
11296,587,1,10
11297,394,1,10
11298,190,1,10
11299,94,1,10
11300,296,1,10
11301,145,1,10
11302,382,1,10
11303,560,1,10
11304,361,1,10
11305,19,1,10
11306,19,1,10
11307,893,1,10
11308,394,1,10
11309,419,1,10
11310,221,1,10
11311,560,1,10
11312,301,1,10
11313,400,1,10
11314,201,1,10
11315,419,1,10
11316,758,1,10
11317,296,1,10
11318,145,1,10
11319,361,1,10
11320,20,1,10
11321,400,1,10
11322,617,1,10
11323,251,1,10
11324,550,1,10
11325,550,1,10
11326,145,1,10
11327,472,1,10
11328,569,1,10
11329,587,1,10
11330,779,1,10
11331,424,1,10
11332,382,1,10
11333,472,1,10
11334,779,1,10
11335,20,1,10
11336,422,1,10
11337,394,1,10
11338,400,1,10
11339,201,1,10
11340,111,1,10
11341,795,1,10
11342,758,1,10
11343,296,1,10
11344,145,1,10
11345,472,1,10
11346,361,1,10
11347,587,1,10
11348,422,1,10
11349,400,1,10
11350,617,1,10
11351,779,1,10
11352,422,1,10
11353,19,1,10
11354,362,1,10
11355,301,1,10
11356,251,1,10
11357,472,1,10
11358,728,1,10
11359,373,1,10
11360,201,1,10
11361,472,1,10
11362,728,1,10
11363,422,1,10
11364,424,1,10
11365,617,1,10
11366,419,1,10
11367,419,1,10
11368,251,1,10
11369,145,1,10
11370,779,1,10
11371,20,1,10
11372,301,1,10
11373,931,1,10
11374,931,1,10
11375,560,1,10
11376,728,1,10
11377,422,1,10
11378,19,1,10
11379,301,1,10
11380,201,1,10
11381,201,1,10
11382,251,1,10
11383,221,1,10
11384,20,1,10
11385,19,1,10
11386,373,1,10
11387,419,1,10
11388,550,1,10
11389,296,1,10
11390,382,1,10
11391,361,1,10
11392,394,1,10
11393,201,1,10
11394,419,1,10
11395,550,1,10
11396,221,1,10
11397,361,1,10
11398,550,1,10
11399,550,1,10
11400,550,1,10
11401,550,1,10
11402,382,1,10
11403,201,1,10
11404,758,1,10
11405,145,1,10
11406,221,1,10
11407,382,1,10
11408,201,1,10
11409,190,1,10
11410,190,1,10
11411,419,1,10
11412,758,1,10
11413,145,1,10
11414,651,1,10
11415,472,1,10
11416,472,1,10
11417,748,1,10
11418,19,1,10
11419,301,1,10
11420,111,1,10
11421,190,1,10
11422,795,1,10
11423,419,1,10
11424,358,1,10
11425,422,1,10
11426,373,1,10
11427,424,1,10
11428,424,1,10
11429,201,1,10
11430,201,1,10
11431,111,1,10
11432,795,1,10
11433,419,1,10
11434,145,1,10
11435,361,1,10
11436,361,1,10
11437,779,1,10
11438,20,1,10
11439,201,1,10
11440,758,1,10
11441,550,1,10
11442,145,1,10
11443,617,1,10
11444,361,1,10
11445,649,1,10
11446,400,1,10
11447,617,1,10
11448,201,1,10
11449,419,1,10
11450,758,1,10
11451,296,1,10
11452,361,1,10
11453,301,1,10
11454,301,1,10
11455,301,1,10
11456,931,1,10
11457,617,1,10
11458,758,1,10
11459,251,1,10
11460,550,1,10
11461,779,1,10
11462,19,1,10
11463,758,1,10
11464,361,1,10
11465,728,1,10
11466,728,1,10
11467,362,1,10
11468,608,1,10
11469,424,1,10
11470,758,1,10
11471,758,1,10
11472,361,1,10
11473,728,1,10
11474,19,1,10
11475,893,1,10
11476,651,1,10
11477,361,1,10
11478,728,1,10
11479,728,1,10
11480,373,1,10
11481,111,1,10
